,label,watts
34645,LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Microwave Oven,1272.1
41461,LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2712.2
40933,LED Tube Light & Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1714.0
5615,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine,1704.0
46000,Washing Machine & Inverter Deep Freezer,493.1
24085,Conventional Fridge & Iron & Microwave Oven,2201.7
44751,LED Tube Light & Microwave Oven,1020.6
21760,Ceiling Fans & LED Tube Light & Washing Machine & Inverter Deep Freezer,629.8
44878,LED Tube Light & Washing Machine,386.4
32643,LED Bulbs & LED TV & Microwave Oven & Inverter Deep Freezer,1197.1
7654,Ceiling Fans & LED Bulbs & Iron,1150.9
29692,LED Bulbs & Conventional Fridge & LED TV & Microwave Oven,1249.3
19373,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1874.7
25602,Conventional Fridge & Washing Machine & Inverter Deep Freezer,669.8
19646,Ceiling Fans & LED Tube Light & Inverter Deep Freezer,264.7
43682,LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1530.7
33267,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1413.8
15478,Ceiling Fans & LED Bulbs & Washing Machine,501.1
23553,Conventional Fridge & Iron,1203.1
4909,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron,1336.2
46323,Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1552.5
5412,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Microwave Oven,2327.6
34983,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine,576.0
13839,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven,2539.2
15975,Ceiling Fans & LED Bulbs & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1685.6
15028,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1701.6
11887,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Inverter Deep Freezer,824.3
35429,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1759.9
25960,Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1730.4
44833,LED Tube Light & Microwave Oven & Inverter Deep Freezer,1142.7
11571,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Microwave Oven,1328.5
8598,Ceiling Fans & LED Bulbs & Iron & Washing Machine & LED TV,1577.5
33011,LED Bulbs & LED Tube Light & Conventional Fridge & Iron,1232.5
37738,LED Bulbs & LED Tube Light & Microwave Oven & Inverter Deep Freezer,1155.0
36398,LED Bulbs & LED Tube Light & Iron & Microwave Oven,2054.5
26190,Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1675.9
27737,Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2515.9
20614,Ceiling Fans & LED Tube Light & Iron & Washing Machine & LED TV,1588.4
28922,LED Bulbs & Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1708.1
32421,LED Bulbs & LED TV & Inverter Deep Freezer,192.4
7019,Ceiling Fans & LED Bulbs & Conventional Fridge & Washing Machine & LED TV,740.7
40166,LED Tube Light & Conventional Fridge & Iron & Inverter Deep Freezer,1337.4
36633,LED Bulbs & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1543.7
15839,Ceiling Fans & LED Bulbs & Washing Machine & LED TV & Microwave Oven,1561.4
32778,LED Bulbs & LED Tube Light & Conventional Fridge,208.1
13381,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1662.5
42733,LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1692.0
37215,LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2547.3
41626,LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,377.0
31774,LED Bulbs & Iron & Washing Machine & LED TV,1460.4
43466,LED Tube Light & Iron & Microwave Oven,2039.5
15340,Ceiling Fans & LED Bulbs & Microwave Oven,1132.8
26235,Inverter Deep Freezer,120.2
38179,LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1460.6
6452,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Inverter Deep Freezer,498.8
30163,LED Bulbs & Conventional Fridge & Washing Machine & Inverter Deep Freezer,680.7
5992,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2765.3
10987,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2905.3
1579,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & Microwave Oven,2686.7
23653,Conventional Fridge & Iron & Inverter Deep Freezer,1327.0
19352,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1872.6
14795,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & LED TV,580.9
34254,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven,2596.1
15544,Ceiling Fans & LED Bulbs & Washing Machine,505.0
40432,LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven,2275.1
25061,Conventional Fridge & LED TV & Inverter Deep Freezer,359.3
17788,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV,1763.6
17351,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2522.7
37894,LED Bulbs & LED Tube Light & Washing Machine & Inverter Deep Freezer,519.1
21931,Ceiling Fans & LED Tube Light & Washing Machine & LED TV & Inverter Deep Freezer,690.9
20917,Ceiling Fans & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2714.4
23428,Conventional Fridge & Inverter Deep Freezer,298.8
19514,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1806.9
7735,Ceiling Fans & LED Bulbs & Iron & Inverter Deep Freezer,1274.9
33499,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Microwave Oven,2228.8
34877,LED Bulbs & LED Tube Light & Conventional Fridge & Microwave Oven & Inverter Deep Freezer,1330.5
42787,LED Tube Light & Inverter Deep Freezer,139.2
10417,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2468.6
18075,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2892.3
30401,LED Bulbs & Conventional Fridge & Washing Machine & LED TV & Microwave Oven,1621.2
29814,LED Bulbs & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1376.3
28223,LED Bulbs & Conventional Fridge & Iron & LED TV,1270.6
45982,Washing Machine & Inverter Deep Freezer,490.2
22160,Ceiling Fans & LED Tube Light & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1691.3
38577,LED Bulbs & Microwave Oven,1016.0
11059,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven,2720.4
38575,LED Bulbs & Microwave Oven,1015.8
45500,LED Tube Light & Washing Machine & Microwave Oven & Inverter Deep Freezer,1510.9
23379,Conventional Fridge,183.9
29399,LED Bulbs & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2704.3
658,Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.8
32367,LED Bulbs & LED TV,73.8
24619,Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2630.5
37513,LED Bulbs & LED Tube Light & LED TV & Microwave Oven & Inverter Deep Freezer,1210.8
6205,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2823.2
42215,LED Tube Light & Conventional Fridge & Washing Machine & Inverter Deep Freezer,694.8
33156,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV,1286.7
25421,Conventional Fridge & Microwave Oven & Inverter Deep Freezer,1299.7
27780,LED Bulbs,9.4
40337,LED Tube Light & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1398.5
20396,Ceiling Fans & LED Tube Light & Iron & Washing Machine,1526.7
12078,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Inverter Deep Freezer,885.2
17628,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine,1710.1
28558,LED Bulbs & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2398.1
31274,LED Bulbs & Iron & LED TV & Microwave Oven,2093.7
16933,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Inverter Deep Freezer,1460.2
19050,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & LED TV,744.8
20114,Ceiling Fans & LED Tube Light & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2340.6
23518,Conventional Fridge & Iron,1195.9
3131,Ceiling Fans & Iron,1136.2
34182,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2784.3
23010,Ceiling Fans & Washing Machine & LED TV & Microwave Oven,1553.4
46543,Washing Machine & Microwave Oven & Inverter Deep Freezer,1488.7
33482,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2417.1
46371,Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1553.8
33175,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV,1290.7
39741,LED TV & Microwave Oven & Inverter Deep Freezer,1185.1
43530,LED Tube Light & Iron & Microwave Oven & Inverter Deep Freezer,2157.7
14411,Ceiling Fans & LED Bulbs & LED Tube Light & Microwave Oven,1146.6
39108,LED Bulbs & Washing Machine & LED TV & Microwave Oven,1444.5
33443,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2413.2
1203,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV,1747.9
29653,LED Bulbs & Conventional Fridge & LED TV & Inverter Deep Freezer,378.4
37302,LED Bulbs & LED Tube Light & LED TV,93.9
44110,LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2593.2
39028,LED Bulbs & Washing Machine & LED TV & Inverter Deep Freezer,568.6
9848,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Inverter Deep Freezer,1470.9
14569,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine,519.0
5943,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2759.1
22040,Ceiling Fans & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1566.1
6532,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Microwave Oven,1374.7
22310,Ceiling Fans & LED Tube Light & Washing Machine & Microwave Oven & Inverter Deep Freezer,1629.4
39033,LED Bulbs & Washing Machine & LED TV & Inverter Deep Freezer,569.1
13960,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2659.2
18551,Ceiling Fans & LED Tube Light & Conventional Fridge & LED TV & Microwave Oven,1381.4
6345,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV,374.2
6094,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2889.4
38057,LED Bulbs & LED Tube Light & Washing Machine & LED TV & Inverter Deep Freezer,581.0
38558,LED Bulbs & Microwave Oven,1014.1
18212,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2829.7
15380,Ceiling Fans & LED Bulbs & Microwave Oven & Inverter Deep Freezer,1254.8
36033,LED Bulbs & LED Tube Light & Iron & LED TV,1114.4
38027,LED Bulbs & LED Tube Light & Washing Machine & LED TV,463.6
46460,Washing Machine & Microwave Oven,1370.6
30309,LED Bulbs & Conventional Fridge & Washing Machine & LED TV & Inverter Deep Freezer,744.3
21883,Ceiling Fans & LED Tube Light & Washing Machine & LED TV,563.6
43011,LED Tube Light & Iron & Inverter Deep Freezer,1162.5
32902,LED Bulbs & LED Tube Light & Conventional Fridge & Inverter Deep Freezer,333.7
34532,LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,388.6
14970,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1580.2
10971,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2903.7
41341,LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven,2585.2
39226,LED Bulbs & Washing Machine & Microwave Oven,1381.4
24987,Conventional Fridge & LED TV,240.9
6454,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Inverter Deep Freezer,499.0
4081,Ceiling Fans & Iron & Washing Machine & LED TV,1573.3
39091,LED Bulbs & Washing Machine & LED TV & Microwave Oven,1442.8
16368,Ceiling Fans & LED TV & Inverter Deep Freezer,306.5
19562,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1815.4
34125,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2782.9
18,Ceiling Fans,118.1
11581,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Microwave Oven,1327.5
45347,LED Tube Light & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1568.0
31518,LED Bulbs & Iron & Microwave Oven & Inverter Deep Freezer,2151.7
7454,Ceiling Fans & LED Bulbs & Conventional Fridge & Washing Machine & Microwave Oven,1685.9
43968,LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven,2466.4
46161,Washing Machine & LED TV & Inverter Deep Freezer,550.5
23353,Conventional Fridge,181.3
37312,LED Bulbs & LED Tube Light & LED TV & Inverter Deep Freezer,212.7
38721,LED Bulbs & Washing Machine,382.2
10952,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2899.7
22555,Ceiling Fans & Microwave Oven & Inverter Deep Freezer,1246.4
25038,Conventional Fridge & LED TV & Inverter Deep Freezer,361.6
20184,Ceiling Fans & LED Tube Light & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2343.9
38425,LED Bulbs & LED Tube Light & Washing Machine & Microwave Oven & Inverter Deep Freezer,1520.6
12385,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1822.0
39370,LED Bulbs & Washing Machine & Microwave Oven & Inverter Deep Freezer,1506.4
23375,Conventional Fridge,183.5
16881,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron,1338.2
11297,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,511.6
35028,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine,584.0
46297,Washing Machine & LED TV & Microwave Oven,1432.5
4307,Ceiling Fans & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2689.9
19904,Ceiling Fans & LED Tube Light & Iron & LED TV,1220.2
32900,LED Bulbs & LED Tube Light & Conventional Fridge & Inverter Deep Freezer,333.5
28958,LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV,1639.9
38257,LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1579.2
21803,Ceiling Fans & LED Tube Light & Washing Machine & Inverter Deep Freezer,632.0
38917,LED Bulbs & Washing Machine & LED TV,443.6
12960,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & LED TV & Microwave Oven,2226.1
17504,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2457.7
28744,LED Bulbs & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2338.5
14362,Ceiling Fans & LED Bulbs & LED Tube Light & LED TV & Microwave Oven & Inverter Deep Freezer,1336.1
12269,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1886.1
29082,LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1765.9
20726,Ceiling Fans & LED Tube Light & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1713.5
2078,Ceiling Fans & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1486.2
24450,Conventional Fridge & Iron & Washing Machine & LED TV,1631.8
11796,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine,701.3
12074,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Inverter Deep Freezer,884.8
24852,Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2692.0
18567,Ceiling Fans & LED Tube Light & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1500.6
19059,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & LED TV,743.9
2391,Ceiling Fans & Conventional Fridge & Washing Machine & Inverter Deep Freezer,790.4
27175,Iron & Washing Machine & Inverter Deep Freezer,1514.3
2522,Ceiling Fans & Conventional Fridge & Washing Machine & LED TV,732.1
14962,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1576.1
31123,LED Bulbs & Iron & LED TV & Inverter Deep Freezer,1214.8
7476,Ceiling Fans & LED Bulbs & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1803.5
45057,LED Tube Light & Washing Machine & LED TV,446.7
19575,Ceiling Fans & LED Tube Light & Inverter Deep Freezer,259.9
37925,LED Bulbs & LED Tube Light & Washing Machine & Inverter Deep Freezer,525.5
43384,LED Tube Light & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2223.4
38594,LED Bulbs & Microwave Oven & Inverter Deep Freezer,1133.9
34811,LED Bulbs & LED Tube Light & Conventional Fridge & Microwave Oven,1210.5
41038,LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV,1652.4
9050,Ceiling Fans & LED Bulbs & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2640.8
1501,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2873.1
36862,LED Bulbs & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven,2479.2
1222,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV,1746.0
